//원래파일,대체할파일,타입
Origin,Proxy,Type
radio/Marie_Local/x3_sticktogether_1.mp3,radio/Female_Local/x3_sticktogether.mp3,sound
radio/Marie_Local/x3_sticktogether_2.mp3,radio/Female_Local/x3_sticktogether.mp3,sound
radio/Marie_Local/x3_sticktogether_s_1.mp3,radio/Female_Local/x3_sticktogether_s.mp3,sound
radio/Marie_Local/x3_sticktogether_s_2.mp3,radio/Female_Local/x3_sticktogether_s.mp3,sound
radio/Marie_Local/x4_stormfront_1.mp3,radio/Female_Local/x4_stormfront.mp3,sound
radio/Marie_Local/x4_stormfront_2.mp3,radio/Female_Local/x4_stormfront.mp3,sound
radio/Marie_Local/x4_stormfront_s_1.mp3,radio/Female_Local/x4_stormfront_s.mp3,sound
radio/Marie_Local/x4_stormfront_s_2.mp3,radio/Female_Local/x4_stormfront_s.mp3,sound
radio/Marie_Local/x5_asite_1.mp3,radio/Female_Local/x5_asite.mp3,sound
radio/Marie_Local/x5_asite_2.mp3,radio/Female_Local/x5_asite.mp3,sound
radio/Marie_Local/x5_asite_s_1.mp3,radio/Female_Local/x5_asite_s.mp3,sound
radio/Marie_Local/x5_asite_s_2.mp3,radio/Female_Local/x5_asite_s.mp3,sound
radio/Marie_Local/x6_bsite_1.mp3,radio/Female_Local/x6_bsite.mp3,sound
radio/Marie_Local/x6_bsite_2.mp3,radio/Female_Local/x6_bsite.mp3,sound
radio/Marie_Local/x6_bsite_s_1.mp3,radio/Female_Local/x6_bsite_s.mp3,sound
radio/Marie_Local/x6_bsite_s_2.mp3,radio/Female_Local/x6_bsite_s.mp3,sound
radio/Marie_Local/z1_coverme_1.mp3,radio/Female_Local/z1_coverme.mp3,sound
radio/Marie_Local/z1_coverme_2.mp3,radio/Female_Local/z1_coverme.mp3,sound
radio/Marie_Local/z1_coverme_s_1.mp3,radio/Female_Local/z1_coverme_s.mp3,sound
radio/Marie_Local/z1_coverme_s_2.mp3,radio/Female_Local/z1_coverme_s.mp3,sound
radio/Marie_Local/z2_takepoint_1.mp3,radio/Female_Local/z2_takepoint.mp3,sound
radio/Marie_Local/z2_takepoint_2.mp3,radio/Female_Local/z2_takepoint.mp3,sound
radio/Marie_Local/z2_takepoint_s_1.mp3,radio/Female_Local/z2_takepoint_s.mp3,sound
radio/Marie_Local/z2_takepoint_s_2.mp3,radio/Female_Local/z2_takepoint_s.mp3,sound
radio/Marie_Local/z3_holdposition_1.mp3,radio/Female_Local/z3_holdposition.mp3,sound
radio/Marie_Local/z3_holdposition_2.mp3,radio/Female_Local/z3_holdposition.mp3,sound
radio/Marie_Local/z3_holdposition_s_1.mp3,radio/Female_Local/z3_holdposition_s.mp3,sound
radio/Marie_Local/z3_holdposition_s_2.mp3,radio/Female_Local/z3_holdposition_s.mp3,sound
radio/Marie_Local/z4_followme_1.mp3,radio/Female_Local/z4_followme.mp3,sound
radio/Marie_Local/z4_followme_2.mp3,radio/Female_Local/z4_followme.mp3,sound
radio/Marie_Local/z4_followme_s_1.mp3,radio/Female_Local/z4_followme_s.mp3,sound
radio/Marie_Local/z4_followme_s_2.mp3,radio/Female_Local/z4_followme_s.mp3,sound
radio/Marie_Local/z5_bombdefuse_1.mp3,radio/Female_Local/z5_bombdefuse.mp3,sound
radio/Marie_Local/z5_bombdefuse_2.mp3,radio/Female_Local/z5_bombdefuse.mp3,sound
radio/Marie_Local/z5_bombdefuse_s_1.mp3,radio/Female_Local/z5_bombdefuse_s.mp3,sound
radio/Marie_Local/z5_bombdefuse_s_2.mp3,radio/Female_Local/z5_bombdefuse_s.mp3,sound
radio/Marie_Local/z5_bombplant_1.mp3,radio/Female_Local/z5_bombplant.mp3,sound
radio/Marie_Local/z5_bombplant_2.mp3,radio/Female_Local/z5_bombplant.mp3,sound
radio/Marie_Local/z5_bombplant_s_1.mp3,radio/Female_Local/z5_bombplant_s.mp3,sound
radio/Marie_Local/z5_bombplant_s_2.mp3,radio/Female_Local/z5_bombplant_s.mp3,sound
,,
radio/Natalie_Local/Bomb_defusingA_1.mp3,radio/Female_Local/Bomb_defusingA.mp3,sound
radio/Natalie_Local/Bomb_defusingA_2.mp3,radio/Female_Local/Bomb_defusingA.mp3,sound
radio/Natalie_Local/Bomb_defusingA_s_1.mp3,radio/Female_Local/Bomb_defusingA_s.mp3,sound
radio/Natalie_Local/Bomb_defusingA_s_2.mp3,radio/Female_Local/Bomb_defusingA_s.mp3,sound
radio/Natalie_Local/Bomb_defusingB_1.mp3,radio/Female_Local/Bomb_defusingB.mp3,sound
radio/Natalie_Local/Bomb_defusingB_2.mp3,radio/Female_Local/Bomb_defusingB.mp3,sound
radio/Natalie_Local/Bomb_defusingB_s_1.mp3,radio/Female_Local/Bomb_defusingB_s.mp3,sound
radio/Natalie_Local/Bomb_defusingB_s_2.mp3,radio/Female_Local/Bomb_defusingB_s.mp3,sound
radio/Natalie_Local/Bomb_get_1.mp3,radio/Female_Local/Bomb_get.mp3,sound
radio/Natalie_Local/Bomb_get_2.mp3,radio/Female_Local/Bomb_get.mp3,sound
radio/Natalie_Local/Bomb_get_s_1.mp3,radio/Female_Local/Bomb_get_s.mp3,sound
radio/Natalie_Local/Bomb_get_s_2.mp3,radio/Female_Local/Bomb_get_s.mp3,sound
radio/Natalie_Local/Bomb_plantingA_1.mp3,radio/Female_Local/Bomb_plantingA.mp3,sound
radio/Natalie_Local/Bomb_plantingA_2.mp3,radio/Female_Local/Bomb_plantingA.mp3,sound
radio/Natalie_Local/Bomb_plantingA_s_1.mp3,radio/Female_Local/Bomb_plantingA_s.mp3,sound
radio/Natalie_Local/Bomb_plantingA_s_2.mp3,radio/Female_Local/Bomb_plantingA_s.mp3,sound
radio/Natalie_Local/Bomb_plantingB_1.mp3,radio/Female_Local/Bomb_plantingB.mp3,sound
radio/Natalie_Local/Bomb_plantingB_2.mp3,radio/Female_Local/Bomb_plantingB.mp3,sound
radio/Natalie_Local/Bomb_plantingB_s_1.mp3,radio/Female_Local/Bomb_plantingB_s.mp3,sound
radio/Natalie_Local/Bomb_plantingB_s_2.mp3,radio/Female_Local/Bomb_plantingB_s.mp3,sound
radio/Natalie_Local/c1_affirmitive_1.mp3,radio/Female_Local/c1_affirmitive.mp3,sound
radio/Natalie_Local/c1_affirmitive_2.mp3,radio/Female_Local/c1_affirmitive.mp3,sound
radio/Natalie_Local/c1_affirmitive_s_1.mp3,radio/Female_Local/c1_affirmitive_s.mp3,sound
radio/Natalie_Local/c1_affirmitive_s_2.mp3,radio/Female_Local/c1_affirmitive_s.mp3,sound
radio/Natalie_Local/c1_roger_1.mp3,radio/Female_Local/c1_roger.mp3,sound
radio/Natalie_Local/c1_roger_2.mp3,radio/Female_Local/c1_roger.mp3,sound
radio/Natalie_Local/c1_roger_s_1.mp3,radio/Female_Local/c1_roger_s.mp3,sound
radio/Natalie_Local/c1_roger_s_2.mp3,radio/Female_Local/c1_roger_s.mp3,sound
radio/Natalie_Local/c2_icant_1.mp3,radio/Female_Local/c2_icant.mp3,sound
radio/Natalie_Local/c2_icant_2.mp3,radio/Female_Local/c2_icant.mp3,sound
radio/Natalie_Local/c2_icant_s_1.mp3,radio/Female_Local/c2_icant_s.mp3,sound
radio/Natalie_Local/c2_icant_s_2.mp3,radio/Female_Local/c2_icant_s.mp3,sound
radio/Natalie_Local/c2_negative_1.mp3,radio/Female_Local/c2_negative.mp3,sound
radio/Natalie_Local/c2_negative_2.mp3,radio/Female_Local/c2_negative.mp3,sound
radio/Natalie_Local/c2_negative_s_1.mp3,radio/Female_Local/c2_negative_s.mp3,sound
radio/Natalie_Local/c2_negative_s_2.mp3,radio/Female_Local/c2_negative_s.mp3,sound
radio/Natalie_Local/c3_enemyspot_1.mp3,radio/Female_Local/c3_enemyspot.mp3,sound
radio/Natalie_Local/c3_enemyspot_2.mp3,radio/Female_Local/c3_enemyspot.mp3,sound
radio/Natalie_Local/c3_enemyspot_3.mp3,radio/Female_Local/c3_enemyspot.mp3,sound
radio/Natalie_Local/c3_enemyspot_s_1.mp3,radio/Female_Local/c3_enemyspot_s.mp3,sound
radio/Natalie_Local/c3_enemyspot_s_2.mp3,radio/Female_Local/c3_enemyspot_s.mp3,sound
radio/Natalie_Local/c3_enemyspot_s_3.mp3,radio/Female_Local/c3_enemyspot_s.mp3,sound
radio/Natalie_Local/c4_needbackup_1.mp3,radio/Female_Local/c4_needbackup.mp3,sound
radio/Natalie_Local/c4_needbackup_2.mp3,radio/Female_Local/c4_needbackup.mp3,sound
radio/Natalie_Local/c4_needbackup_s_1.mp3,radio/Female_Local/c4_needbackup_s.mp3,sound
radio/Natalie_Local/c4_needbackup_s_2.mp3,radio/Female_Local/c4_needbackup_s.mp3,sound
radio/Natalie_Local/c5_c4found_1.mp3,radio/Female_Local/c5_c4found.mp3,sound
radio/Natalie_Local/c5_c4found_2.mp3,radio/Female_Local/c5_c4found.mp3,sound
radio/Natalie_Local/c5_c4found_s_1.mp3,radio/Female_Local/c5_c4found_s.mp3,sound
radio/Natalie_Local/c5_c4found_s_2.mp3,radio/Female_Local/c5_c4found_s.mp3,sound
radio/Natalie_Local/fireinhole_1.mp3,radio/Female_Local/fireinhole.mp3,sound
radio/Natalie_Local/fireinhole_2.mp3,radio/Female_Local/fireinhole.mp3,sound
radio/Natalie_Local/fireinhole_s_1.mp3,radio/Female_Local/fireinhole_s.mp3,sound
radio/Natalie_Local/fireinhole_s_2.mp3,radio/Female_Local/fireinhole_s.mp3,sound
radio/Natalie_Local/locknload_1.mp3,radio/Female_Local/locknload.mp3,sound
radio/Natalie_Local/locknload_2.mp3,radio/Female_Local/locknload.mp3,sound
radio/Natalie_Local/locknload_s_1.mp3,radio/Female_Local/locknload_s.mp3,sound
radio/Natalie_Local/locknload_s_2.mp3,radio/Female_Local/locknload_s.mp3,sound
radio/Natalie_Local/x1_gogogo_1.mp3,radio/Female_Local/x1_gogogo.mp3,sound
radio/Natalie_Local/x1_gogogo_2.mp3,radio/Female_Local/x1_gogogo.mp3,sound
radio/Natalie_Local/x1_gogogo_s_1.mp3,radio/Female_Local/x1_gogogo_s.mp3,sound
radio/Natalie_Local/x1_gogogo_s_2.mp3,radio/Female_Local/x1_gogogo_s.mp3,sound
radio/Natalie_Local/x2_fallback_1.mp3,radio/Female_Local/x2_fallback.mp3,sound
radio/Natalie_Local/x2_fallback_2.mp3,radio/Female_Local/x2_fallback.mp3,sound
radio/Natalie_Local/x2_fallback_s_1.mp3,radio/Female_Local/x2_fallback_s.mp3,sound
radio/Natalie_Local/x2_fallback_s_2.mp3,radio/Female_Local/x2_fallback_s.mp3,sound
radio/Natalie_Local/x3_sticktogether_1.mp3,radio/Female_Local/x3_sticktogether.mp3,sound
radio/Natalie_Local/x3_sticktogether_2.mp3,radio/Female_Local/x3_sticktogether.mp3,sound
radio/Natalie_Local/x3_sticktogether_3.mp3,radio/Female_Local/x3_sticktogether.mp3,sound
radio/Natalie_Local/x3_sticktogether_s_1.mp3,radio/Female_Local/x3_sticktogether_s.mp3,sound
radio/Natalie_Local/x3_sticktogether_s_2.mp3,radio/Female_Local/x3_sticktogether_s.mp3,sound
radio/Natalie_Local/x3_sticktogether_s_3.mp3,radio/Female_Local/x3_sticktogether_s.mp3,sound
radio/Natalie_Local/x4_stormfront_1.mp3,radio/Female_Local/x4_stormfront.mp3,sound
radio/Natalie_Local/x4_stormfront_2.mp3,radio/Female_Local/x4_stormfront.mp3,sound
radio/Natalie_Local/x4_stormfront_3.mp3,radio/Female_Local/x4_stormfront.mp3,sound
radio/Natalie_Local/x4_stormfront_s_1.mp3,radio/Female_Local/x4_stormfront_s.mp3,sound
radio/Natalie_Local/x4_stormfront_s_2.mp3,radio/Female_Local/x4_stormfront_s.mp3,sound
radio/Natalie_Local/x4_stormfront_s_3.mp3,radio/Female_Local/x4_stormfront_s.mp3,sound
radio/Natalie_Local/x5_asite_1.mp3,radio/Female_Local/x5_asite.mp3,sound
radio/Natalie_Local/x5_asite_2.mp3,radio/Female_Local/x5_asite.mp3,sound
radio/Natalie_Local/x5_asite_s_1.mp3,radio/Female_Local/x5_asite_s.mp3,sound
radio/Natalie_Local/x5_asite_s_2.mp3,radio/Female_Local/x5_asite_s.mp3,sound
radio/Natalie_Local/x6_bsite_1.mp3,radio/Female_Local/x6_bsite.mp3,sound
radio/Natalie_Local/x6_bsite_2.mp3,radio/Female_Local/x6_bsite.mp3,sound
radio/Natalie_Local/x6_bsite_s_1.mp3,radio/Female_Local/x6_bsite_s.mp3,sound
radio/Natalie_Local/x6_bsite_s_2.mp3,radio/Female_Local/x6_bsite_s.mp3,sound
radio/Natalie_Local/z1_coverme_1.mp3,radio/Female_Local/z1_coverme.mp3,sound
radio/Natalie_Local/z1_coverme_2.mp3,radio/Female_Local/z1_coverme.mp3,sound
radio/Natalie_Local/z1_coverme_3.mp3,radio/Female_Local/z1_coverme.mp3,sound
radio/Natalie_Local/z1_coverme_s_1.mp3,radio/Female_Local/z1_coverme_s.mp3,sound
radio/Natalie_Local/z1_coverme_s_2.mp3,radio/Female_Local/z1_coverme_s.mp3,sound
radio/Natalie_Local/z1_coverme_s_3.mp3,radio/Female_Local/z1_coverme_s.mp3,sound
radio/Natalie_Local/z2_takepoint_1.mp3,radio/Female_Local/z2_takepoint.mp3,sound
radio/Natalie_Local/z2_takepoint_2.mp3,radio/Female_Local/z2_takepoint.mp3,sound
radio/Natalie_Local/z2_takepoint_3.mp3,radio/Female_Local/z2_takepoint.mp3,sound
radio/Natalie_Local/z2_takepoint_s_1.mp3,radio/Female_Local/z2_takepoint_s.mp3,sound
radio/Natalie_Local/z2_takepoint_s_2.mp3,radio/Female_Local/z2_takepoint_s.mp3,sound
radio/Natalie_Local/z2_takepoint_s_3.mp3,radio/Female_Local/z2_takepoint_s.mp3,sound
radio/Natalie_Local/z3_holdposition_1.mp3,radio/Female_Local/z3_holdposition.mp3,sound
radio/Natalie_Local/z3_holdposition_2.mp3,radio/Female_Local/z3_holdposition.mp3,sound
radio/Natalie_Local/z3_holdposition_3.mp3,radio/Female_Local/z3_holdposition.mp3,sound
radio/Natalie_Local/z3_holdposition_s_1.mp3,radio/Female_Local/z3_holdposition_s.mp3,sound
radio/Natalie_Local/z3_holdposition_s_2.mp3,radio/Female_Local/z3_holdposition_s.mp3,sound
radio/Natalie_Local/z3_holdposition_s_3.mp3,radio/Female_Local/z3_holdposition_s.mp3,sound
radio/Natalie_Local/z4_followme_1.mp3,radio/Female_Local/z4_followme.mp3,sound
radio/Natalie_Local/z4_followme_2.mp3,radio/Female_Local/z4_followme.mp3,sound
radio/Natalie_Local/z4_followme_3.mp3,radio/Female_Local/z4_followme.mp3,sound
radio/Natalie_Local/z4_followme_s_1.mp3,radio/Female_Local/z4_followme_s.mp3,sound
radio/Natalie_Local/z4_followme_s_2.mp3,radio/Female_Local/z4_followme_s.mp3,sound
radio/Natalie_Local/z4_followme_s_3.mp3,radio/Female_Local/z4_followme_s.mp3,sound
radio/Natalie_Local/z5_bombdefuse_1.mp3,radio/Female_Local/z5_bombdefuse.mp3,sound
radio/Natalie_Local/z5_bombdefuse_2.mp3,radio/Female_Local/z5_bombdefuse.mp3,sound
radio/Natalie_Local/z5_bombdefuse_s_1.mp3,radio/Female_Local/z5_bombdefuse_s.mp3,sound
radio/Natalie_Local/z5_bombdefuse_s_2.mp3,radio/Female_Local/z5_bombdefuse_s.mp3,sound
radio/Natalie_Local/z5_bombplant_1.mp3,radio/Female_Local/z5_bombplant.mp3,sound
radio/Natalie_Local/z5_bombplant_2.mp3,radio/Female_Local/z5_bombplant.mp3,sound
radio/Natalie_Local/z5_bombplant_3.mp3,radio/Female_Local/z5_bombplant.mp3,sound
radio/Natalie_Local/z5_bombplant_s_1.mp3,radio/Female_Local/z5_bombplant_s.mp3,sound
radio/Natalie_Local/z5_bombplant_s_2.mp3,radio/Female_Local/z5_bombplant_s.mp3,sound
radio/Natalie_Local/z5_bombplant_s_3.mp3,radio/Female_Local/z5_bombplant_s.mp3,sound

